Rank,Title,Citations,Year,URL,Description
11,Storywell: designing for family fitness app motivation by using social rewards and reflection,115,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:bXQfdp6S9ecC,"Physical activity (PA) is critical for reducing the risk of obesity, a prevalent health concern that burdens low-socioeconomic status (SES) households. While self-tracking apps can increase PA, encouraging app engagement remains a challenge, thus limiting the app's efficacy. To understand how to better support caregiver's motivation to use family health apps, we designed and evaluated Storywell?a mobile app for promoting family PA. Guided by Self-Determination Theory, Storywell provides social rewards (e.g., storybooks with interactive reflective questions) aimed at supporting relatedness and motivation. Our 3-month qualitative study with 18 families revealed satisfying moments that can affect caregiver's motivation. We contribute new knowledge on designing satisfying moments that heighten the motivation to use health apps, especially for low-SES families who face many barriers to using such systems."
12,Spaceship Launch: Designing a collaborative exergame for families,107,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:aqlVkmm33-oC,"Parents play a critical role in facilitating children's physical activity, as they are an important source of modeling and support. While Human-Computer Interaction (HCI) researchers have explored exergame design for children or adults separately, an important open area of work is identifying design guidelines for family exergames. One question that researchers have increasingly posed is, how can exergames be designed to avoid potential negative consequences of competition? To address these questions we designed Spaceship Launch, an exergame for parents and kids in lower income neighborhoods, where obesity is most prevalent. We describe our iterative design process: the formative study to identify design opportunities, our resulting system, and our field evaluation of the tool. Our findings highlight the impact of SL on physical activity intentions, and how parental preferences for in-game competition were …"
13,Leveling up: on the potential of upstream health informatics interventions to enhance health equity,89,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:V_vSwabWVtYC,HC-L. is an employee of Johnson & Johnson. EDM is the recent past Chair of the Computing Community Consortium at the Computing Research Association. The remaining authors declare no conflict of interest.
14,"Extraction, layout analysis and classification of diagrams in PDF documents.",88,2003,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:qjMakFHDy7sC,"Diagrams are a critical part of virtually all scientific and technical documents. Analyzing diagrams will be important for building comprehensive document retrieval systems. This paper focuses on the extraction and classification of diagrams from PDF documents. We study diagrams available in vector (not raster) format in online research papers.PDF files are parsed and their vector graphics components installed in a spatial index. Subdiagrams are found by analyzing white space gaps. A set of statistics is generated for each diagram, eg, the number of horizontal lines and vertical lines. The statistics form a feature vector description of the diagram. The vectors are used in a kernel-based machine learning system (Support Vector Machine). Separating a set of bar graphs from non-bar-graphs gathered from 20,000 biology research papers gave a classification accuracy of 91.7%. The approach is directly applicable to diagrams vectorized from images."
15,Reflecting on health: a system for students to monitor diet and exercise,83,2006,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:IjCSPb-OGe4C,"Using an iterative design process, we designed and evaluated a system for college students to encourage the development and maintenance of healthy diet and exercise habits. The system has three components: a camera phone application to support photographic diet and exercise journaling, an automatic workout tracking application for exercise machines in the gym, and a visualization application to support users as they reflect on their diet and exercise activities."
16,Radical futures: Supporting community-led design engagements through an afrofuturist speculative design toolkit,79,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:8uzoZH4hB9AC,"When considering the democratic intentions of co-design, designers and design researchers must evaluate the impact of power imbalances embedded in common design and research dynamics. This holds particularly true in work with and for marginalized communities, who are frequently excluded in design processes. To address this issue, we examine how existing design tools and methods are used to support communities in processes of community building or reimagining, considering the influence of race and identity. This paper describes our findings from 27 interviews with community design practitioners conducted to evaluate the Building Utopia toolkit, which employs an Afrofuturist lens for speculative design processes. Our research findings support the importance of design tools that prompt conversations on race in design, and tensions between the desire for imaginative design practice and the …"
17,Designing persuasion: Health technology for low-income African American communities,79,2007,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:zYLM7Y9cAGgC,"In the United States, African Americans face a disproportionate amount of diet-related health problems. For example, African American adults are 1.6 times more likely to have diabetes than their Caucasian counterparts. Individuals in low-income communities may face a greater risk because they typically have less access to healthy foods. Due to the significant diet-related problems within the African American community, public health researchers call for approaches to health promotion that take into account the relationship between culture and dietary habits. In this paper, we discuss three important considerations for the design of technologies that address the diet-related health disparities in low-income African American communities. These considerations include designing for cultural relevancy, modeling health behavior, and encouraging healthy behavior through the use of social psychological theories of …"
18,Social reflections on fitness tracking data: A study with families in low-SES neighborhoods,73,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:hHIA4WEVY-EC,"Wearable activity trackers can encourage physical activity (PA)-a behavior critical for preventing obesity and reducing the risks of chronic diseases. However, prior work has rarely explored how these tools can leverage family support or help people think about strategies for being active-wo factors necessary for achieving regular PA. In this 2-month qualitative study, we investigated PA tracking practices amongst 14 families living in low-income neighborhoods, where obesity is prevalent. We characterize how social discussions of PA data rarely extended beyond the early stages of experiential learning, thus limiting the utility of PA trackers. Caregivers and children rarely analyzed their experiences to derive insights about the meaning of their PA data for their wellbeing. Those who engaged in these higher-order learning processes were often influenced by parenting beliefs shaped by personal health experiences …"
19,Family health promotion in low-SES neighborhoods: A two-month study of wearable activity tracking,71,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:g_UdREhPGEoC,"Low-socioeconomic status (SES) families face increased barriers to physical activity (PA)-a behavior critical for reducing and preventing chronic disease. Research has explored how wearable PA trackers can encourage increased activity, and how the adoption of such trackers is driven by people's emotions and social needs. However, more work is needed to understand how PA trackers are perceived and adopted by low-SES families, where PA may be deprioritized due to economic stresses, limited resources, and perceived crime. Accordingly, we conducted a two-month, in-depth qualitative study, exploring low-SES caregivers' perspectives on PA tracking and promotion. Our findings show how PA tracking was impacted by caregivers' attitudes toward safety, which were influenced by how they perceived social connections within their neighborhoods; and cognitive-emotional processes. We conclude that PA …"
20,Reflective informatics through family storytelling: Self-discovering physical activity predictors,71,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:v_tt_AnqfNMC,"HCI research has increasingly examined how sensing technologies can help people capture and visualize data about their health-related behaviors. Yet, few systems help people reflect more fundamentally on the factors that influence behaviors such as physical activity (PA). To address this research gap, we take a novel approach, examining how such reflections can be stimulated through a medium that generations of families have used for reflection and teaching: storytelling. Through observations and interviews, we studied how 13 families interacted with a low-fidelity prototype, and their attitudes towards this tool. Our prototype used storytelling and interactive prompts to scaffold reflection on factors that impact children's PA. We contribute to HCI research by characterizing how families interacted with a story-driven reflection tool, and how such a tool can encourage critical processes for behavior change …"
21,"Collectivistic health promotion tools: Accounting for the relationship between culture, food and nutrition",71,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:4TOpqqG69KYC,"Human–Computer Interaction (HCI) researchers are increasingly examining how Information and Communication Technologies (ICTs) can help people eat more healthfully. However, within HCI, there has been little examination of the way that cultural values influence how people think about food and wellness, and how sociocultural context supports or impedes attempts to eat healthfully. Our work focuses on the diet-related health challenges of African Americans within low-income neighborhoods. This population disproportionately experiences diet-related disease, and as such, researchers have consistently advocated research that examines the way in which food practices are culturally situated.Through formative focus groups with 46 participants we identified several design implications for tools that promote healthy eating while accounting for collectivism, a cultural value often ascribed to the African American …"
22,"Physical, social, and experiential knowledge in pervasive computing environments",61,2007,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:UeHWp8X0CEIC,"Pervasive computing designers and researchers often create services and applications to help people record their experiences. At the same time, cheap, small, and easy-to-deploy recording technologies are quickly emerging throughout public spaces. In many ways, these technologies are pervasive computing realized. Understanding how people deal with audio and video recording is therefore a good way to explore how people might adopt, adapt, and react to pervasive computing technologies in general. A long-term deployment of a system for recording experiences in informal spaces demonstrates that people use physical, social, and experiential knowledge to determine new technologies' relative utility and safety. In this paper, we aim to add significantly to the research surrounding security and privacy concerns by focusing on them rather than just noting them as a side effect of testing an application's utility …"
23,StoryMap: using social modeling and self-modeling to support physical activity among families of low-SES backgrounds,59,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:c1AJUTjuCtUC,"Physical activity (PA) is crucial for reducing the risk of obesity, an epidemic that disproportionately burdens families of low-socioeconomic status (SES). While fitness tracking tools can increase PA awareness, more work is needed to examine (1) how such tools can help people benefit from their social environment, and (2) how reflections can help enhance PA attitudes. We investigated how fitness tracking tools for families can support social modeling and self-modeling (through reflection), two critical processes in Social Cognitive Theory. We developed StoryMap, a novel fitness tracking app for families aimed at supporting both modes of modeling. Then, we conducted a five-week qualitative study evaluating StoryMap with 16 low-SES families. Our findings contribute an understanding of how social and self-modeling can be implemented in fitness tracking tools and how both modes of modeling can enhance key PA …"
24,Characteristics of shared health reflections in a local community,55,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:YsMSGLbcyi4C,"We performed a content analysis of the information shared in a locally and culturally focused health application, EatWell. In EatWell, information is shared via the creation of audio recordings. Our results highlight the reflective nature of these recordings, in particular, 1) the topics discussed in these reflections as well as their tone, 2) how these reflections were contextualized (locally and culturally) and 3) how system users addressed one another in their reflections. We compare our findings with the dominant technological approach to supporting health information exchange amongst lay people: online support groups. In particular, we reflect upon why, though many of the community-building features of online support groups did not translate into EatWell, our users felt a sense of community empowerment. Based on our results, we discuss implications for designing locally and culturally focused health applications that …"
25,"Shifting trust: Examining how trust and distrust emerge, transform, and collapse in COVID-19 information seeking",52,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:Vztgr1qGG8IC,"During crises like COVID-19, individuals are inundated with conflicting and time-sensitive information that drives a need for rapid assessment of the trustworthiness and reliability of information sources and platforms. This parallels evolutions in information infrastructures, ranging from social media to government data platforms. Distinct from current literature, which presumes a static relationship between the presence or absence of trust and people’s behaviors, our mixed-methods research focuses on situated trust, or trust that is shaped by people’s information-seeking and assessment practices through emerging information platforms (e.g., social media, crowdsourced systems, COVID data platforms). Our findings characterize the shifts in trustee (what/who people trust) from information on social media to the social media platform(s), how distrust manifests skepticism in issues of data discrepancy, the insufficient …"
26,Community-based cultural tailoring of virtual agents,51,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:qCpRzq7zkD8C,"Culturally informed design for virtual agents has been shown to positively impact health outcomes when tailored to target audiences. We present a participatory design methodology for culturally tailoring virtual agents. Investigators worked with key informants from our target population, members of predominantly Black church communities, to design culturally-relevant and sensitive virtual agent health promotion interventions. In the first participatory session, key informants designed agents to assist them with different aspects of their lives, providing input on agent appearance and agent functionality. In a second design session, participants re-wrote the content of a health conversation with an agent, to include personally-relevant content related to their community (e.g., religious and scriptural references). We report design principles for religious tailoring derived from these studies. We conducted a validation study to …"
27,Community dynamics in technospiritual interventions: Lessons learned from a church-based mHealth pilot,48,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:q1zXlPLtbUIC,"HCI researchers have increasingly examined how social context shapes health behaviors. Much of this work operates at the interpersonal level. Communities such as churches play important roles in supporting wellbeing and addressing health inequities. While some work has investigated creating digital health tools for religious populations, few have explicitly focused on the incorporation of community support in the form of prayer support. Embedding health interventions in any community has the potential to support or challenge the community’s dynamics. We report on findings from interviews with 17 church members who used a church-based mHealth application over a 4-week period and provide guidelines for developers based on these results. Through their use of the system, participants characterized several community dynamics including a desire for social intimacy, communicating care, creating …"
28,Prevalence and predictors of symptoms of Perinatal Mood and anxiety Disorders among a sample of Urban Black Women in the South,46,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:7VEv-pLvLSsC,"ObjectivesData are scarce regarding the prevalence and predictors of perinatal mood and anxiety disorders (PMADs) among Black women. The purpose of this study was to examine the prevalence and predictors of symptoms of PMADS among Black women.MethodsBlack women completed a paper survey between August 2019 and October 2019. Binomial logistic regression was employed to examine predictors of PMAD symptoms.ResultsThe prevalence of symptoms of PMADs was 56%. A higher proportion of women with PMADs had experienced depression (16% vs. 32%, p = 0.006); physical (18% vs. 31%, p = 0.030), emotional (35% vs. 61%, p = 0.000), or sexual abuse (12% vs. 29%, p = 0.002); and symptoms of depression or anxiety before pregnancy (18% vs. 46%, p = 0.000). After adjusting for socio-demographics in multivariate analysis, experiencing symptoms of depression or anxiety before …"
29,Investigating opportunities for crowdsourcing in church-based health interventions: A participatory design study,45,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:SrKkpNFED5gC,"Churches play a major role in providing social support to address health inequities within Black communities, in part by connecting members to key organizations and services. While public health has a history of disseminating interventions in faith communities, little work has explored the use of crowdsourcing to tailor interventions to the unique culture of each church community. Following Community Based Participatory Research principles, we partnered with two predominantly Black churches, and report on a series of three participatory design sessions with nine participants. We developed a novel storyboarding method to explore how crowdsourcing could promote health in these faith-based communities. Our findings characterize existing supports within the church community, and how church social structures impact member access to these supports. We further identify motivations to engage with a church …"
30,Developing culturally tailored mHealth tools to address sexual and reproductive health outcomes among black and Latina women: a systematic review,44,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:CMvovTBb2okC,"BackgroundIn addressing the sexual and reproductive health (SRH) disparities for Black and Latina women, there is a need for the development of innovative programs, framed using theoretical underpinnings that are culturally and contextually tailored so that they align with lived experiences. Mobile health (mHealth) interventions offer considerable potential as a means of providing effective SRH education and services. However, there has been a lack of research assessing culturally and contextually tailored mHealth SRH interventions for Black and Latina women.MethodA comprehensive literature search was undertaken using PRISMA (Preferred Reporting Items for Systematic Reviews and Meta-Analyses) guidelines. Literature was reviewed to evaluate whether a culturally and contextually tailored approach was utilized in the development and implementation of mHealth interventions for Black and Latina …"
31,Control and visibility for digital calendar sharing,44,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:0EnyYjriUFMC,BACKGROUNDDigital calendars are a part of life for many busy people. A digital calendar enables a user to organize her time by storing calendar items and information related to the calendar items.
32,Visualization design practices in a crisis: Behind the scenes with COVID-19 dashboard creators,43,2022,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:inmFHauC9wsC,"During the COVID-19 pandemic, a number of data visualizations were created to inform the public about the rapidly evolving crisis. Data dashboards, a form of information dissemination used during the pandemic, have facilitated this process by visualizing statistics regarding the number of COVID-19 cases over time. Prior work on COVID-19 visualizations has primarily focused on the design and evaluation of specific visualization systems from technology-centered perspectives. However, little is known about what occurs behind the scenes during the visualization creation processes, given the complex sociotechnical contexts in which they are embedded. Yet, such ecological knowledge is necessary to help characterize the nuances and trajectories of visualization design practices in the wild, as well as generate insights into how creators come to understand and approach visualization design on their own terms and …"
33,What do we mean when we talk about trust in social media? A systematic review,42,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:Nw_I7GeUguwC,"Do people trust social media? If so, why, in what contexts, and how does that trust impact their lives? Researchers, companies, and journalists alike have increasingly investigated these questions, which are fundamental to understanding social media interactions and their implications for society. However, trust in social media is a complex concept, and there is conflicting evidence about the antecedents and implications of trusting social media content, users, and platforms. More problematic is that we lack basic agreement as to what trust means in the context of social media. Addressing these challenges, we conducted a systematic review to identify themes and challenges in this field. Through our analysis of 70 papers, we contribute a synthesis of how trust in social media is defined, conceptualized, and measured, a summary of trust antecedents in social media, an understanding of how trust in social media …"
34,Celebratory Health Technology,42,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:u5HHmVD_uO8C,"There are numerous everyday health technologies (applications designed for people to use in their daily lives) that promote healthy eating habits. From educational games to monitoring applications, these systems often take a corrective approach in that they are designed to fix the problematic aspects of people's interactions with, and thoughts about, food. We propose a complementary approach, termed celebratory health technology design, in which systems promote healthy eating by highlighting positive food interactions, meanings, and values. We present a case study from our research to show the benefit and feasibility of designing celebratory health applications. Our goal is to encourage a more comprehensive approach to everyday health technology design, one that encompasses not only corrective systems, but celebratory applications as well."
35,Reflection-through-performance: personal implications of documenting health behaviors for the collective,41,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:qxL8FJ1GzNcC,"Previous work has examined how technology can support health behavior monitoring in social contexts. These tools incentivize behavior documentation through the promise of virtual rewards, rich visualizations, and improved co-management of disease. Social influence is leveraged to motivate improved behaviors through friendly competition and the sharing of emotional and informational support. Prior work has described how by documenting and sharing behaviors in these tools, people engage in performances of the self. This performance happens as users selectively determine what information to share and hide, crafting a particular portrayal of their identity. Much of the prior work in this area has examined the implications of systems that encourage people to share their behaviors with friends, family, and geographically distributed strangers. In this paper, we report upon the performative nature of behavior …"
36,Life scheduling to support multiple social roles,40,2008,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:Y0pCki6q_DkC,"We present the results of our study of 15 working parents, and how they manage their life scheduling needs, that is, how they manage their personal and professional schedules across settings and calendaring tools. In particular, we discuss how their dual roles of parent and employee compel them to record personal information on their professional calendars and we detail the tensions that arise in doing so. Finally, we present suggestions for future calendaring applications that better support working parents in managing their life scheduling needs."
37,"Examining the intersections of race, religion & community technologies: A photovoice study",38,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:X5YyAB84Iw4C,"Churches have historically played an important role in Black American communities, catalyzing the pursuit of aims such as social justice, community organization, and health promotion. However, researchers have rarely examined how technology can support an assets-based approach to these efforts, nor the implications of race, traditions, and history when creating such systems. Addressing this gap, we conducted research with two predominantly Black churches to explore health promotion design opportunities. We used photovoice, a research method where participants led their own data collection and analysis. Participants provided nuanced descriptions of the racial and ethnic identities of their communities, and how church history and aspirations for the future impacted these identities. Our findings characterize tensions between tradition and ‘modernization,’ implications for technology design, and the need for …"
38,Go&Grow: An evaluation of a pervasive social exergame for caregivers of loved ones with dementia,35,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=zh8E4voAAAAJ&pagesize=50&citation_for_view=zh8E4voAAAAJ:sgsej9ZJWHMC,"Caregivers of persons with dementia (PWD) experience higher rates of stress, social isolation, and poor mental and physical health compared to non-caregiving populations. There is a vital need for engaging, sustainable, and scalable resources to support social, physical, and emotional wellbeing amongst caregivers of PWD. To explore this open design space, we designed and conducted a 6-week mixed-method evaluation of Go&Grow, a pervasive social exergame in which flowers grow as users increase physical activity and interact with other caregivers of PWD. Our findings showed that using Go&Grow helped participants relieve stress, increase physical activity, and develop empathy for and patience towards the loved one with dementia that they cared for. At the same time, tension arose as some caregivers desired to learn about the life challenges that Go&Grow users faced, while others hesitated to share …"
